,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
103,28016.04009,26592.56525,35341.32458,30013.80929,32150.38543,33509.17869,28277.92326,38206.35815,49120.35725,35119.35876,37992.09013,36887.23376,35001.26597,52269.43639,46975.14285,43845.65965,49054.99184,43898.21994,39548.22268,44873.30254
104,29129.59784,27174.12785,35624.1065,30143.5771,31315.78768,33006.20936,29022.56724,38455.05789,47087.75165,34090.76934,36617.92791,37934.31801,37012.96698,51200.91487,45787.74719,42887.21657,48216.94957,43861.5818,39775.00694,44600.29204
105,30182.88158,26738.48084,35944.47835,30977.27574,30964.17504,32662.51489,29711.70097,39163.35264,44984.90601,33632.48939,35412.41711,38770.99865,38479.64513,49630.30057,44580.12063,42542.7025,46521.90767,42009.96508,38946.05774,43264.37033
106,30610.45203,25965.23269,36001.82105,31937.15235,30818.80673,32280.43129,30115.41718,39722.47508,43139.69067,33508.88229,34460.68156,38905.27367,38903.47597,47522.95924,43177.09636,42291.92538,44645.17366,39824.31106,37773.23052,42035.41972
107,30461.94277,25267.80813,35603.25937,32643.21383,30446.87253,31689.94242,30095.60212,39965.19162,41107.76564,33127.37018,33564.11864,38226.51376,38810.04154,45193.98156,41477.1419,41778.8007,42542.52695,37778.88544,36621.68561,40946.15004
108,29972.6067,24846.9695,34905.0795,33214.70694,30024.97739,31162.01591,29948.02265,40174.86628,39161.94328,32619.53708,32820.76786,36942.59676,38609.86601,42710.64636,39888.94119,41227.28903,40424.38048,36191.30358,35905.0111,39999.2519
109,29350.68546,24509.1017,34167.41388,33630.10906,29847.62624,30801.84375,29613.18045,40141.04906,37414.34858,32235.89083,32342.95644,35379.14488,37977.55972,40749.15236,38763.42177,40879.49692,38855.03281,35090.53029,35279.98509,39398.65523
110,28837.15887,24242.80058,33375.52452,33966.14308,29538.86956,30402.62385,29279.17347,39701.97414,35977.23429,31801.70425,31859.2203,34059.47809,37390.71812,39103.78063,37668.27742,40604.64969,37613.02847,34369.34061,34925.13431,38851.66088
111,28684.40794,23979.63963,32944.06804,34425.69843,29294.45499,30144.87503,29119.03339,39714.38213,35202.33407,31410.54029,31539.03521,33236.61643,37206.60711,38165.5629,37162.95041,40801.62714,36739.9305,33968.36193,34832.81794,38578.31201
112,28936.15483,24137.59615,33443.75997,35248.75937,29319.1523,29952.91116,29106.63182,40237.69721,35567.7491,31533.26655,31470.98739,33010.76707,38229.17375,38382.70142,37898.31755,41954.37418,36678.06802,33893.95442,35041.98588,38654.57929
113,30125.87275,25387.83168,35846.01493,37160.51859,30370.99327,30419.06154,30063.60257,41902.67209,38569.12981,32833.62932,32589.88544,34642.41594,41770.73106,40852.66391,40373.36419,44206.89521,38305.01318,34818.76969,36191.33355,39784.68911
114,31698.29444,27702.19953,38848.96325,38717.00007,32810.74569,32014.40504,31927.32698,43480.89559,42682.19354,35245.82796,34806.40966,37151.00243,45391.50918,44753.50661,42856.61063,46611.62519,40725.30896,36655.31691,38201.79813,41685.46126
115,31590.03469,27882.2554,39195.49438,38234.5758,32884.89176,31592.86239,31600.44165,43003.06212,43710.83698,35337.90215,34815.06021,37586.08856,46712.3061,45787.99728,42911.58603,47134.31832,41133.19876,36685.039,38249.47247,41482.46138
116,31260.36776,27500.47296,39107.1822,37658.88804,32412.84006,31099.37858,31012.09637,41991.52013,43960.01442,34976.54227,34397.02123,37549.08299,47155.3656,45834.42296,42428.27043,47263.46971,41346.20832,36293.1369,37871.99621,40825.81082
117,30829.58,26640.51586,37892.68314,36252.48204,31249.25031,30226.13006,30052.30843,39971.25428,42770.46524,33859.62812,33115.13236,37087.94089,46849.94005,44689.29993,40906.57807,46366.52938,41155.65785,36061.71394,37356.81021,39480.91
118,29871.46262,25310.00314,35765.81884,33957.25587,29149.36365,28801.32059,28607.65253,36926.05553,40510.56313,31810.04144,30955.21896,36028.16838,45696.67249,42367.90629,38343.71886,44434.51907,40175.07121,35333.23981,35889.46846,37541.63746
119,28477.03527,23606.05265,33422.31069,31625.93707,27014.45359,27100.45329,26877.24926,34191.56329,38106.45507,29629.76498,28747.5977,34814.68791,44428.88951,39990.48079,35797.85395,42669.42084,38883.68913,34516.54992,34277.00068,35429.81637
120,27364.71643,22555.9315,32336.58574,30387.90306,25779.20876,25784.495,25317.4974,32269.72103,36769.67056,28474.8019,27240.95172,33862.89797,44013.3704,38606.51979,34194.32331,41826.70071,37837.62232,33497.97216,33414.24812,33903.33712
121,26841.38946,22141.97384,31990.31146,29888.71395,25318.79104,24982.08125,24269.82426,31331.05685,36244.46189,28134.32098,26422.85638,33460.44654,44236.63493,38006.09971,33413.59631,41670.58169,37428.1359,32912.22792,33078.12642,32944.97978
122,26735.66156,22097.93779,31994.58816,29799.58933,25297.20145,24548.21274,23602.86809,30988.37186,36163.51126,28208.41081,26068.34194,33444.6748,44836.31942,37967.977,33050.05685,41801.99183,37414.01665,32696.53846,33245.68386,32457.67915
123,26896.06241,22402.20751,32346.96577,30186.39824,25653.50746,24463.21353,23222.36696,31060.16422,36373.97211,28685.67619,26192.90879,33721.41365,45801.41852,38405.23098,33073.06189,42386.22498,37853.34445,32846.38371,33903.68037,32364.34492
124,27341.18854,23303.64973,33434.8469,31113.826,26628.99298,24831.19737,23250.3852,31802.75466,37223.33325,29918.25596,26922.48516,34338.72879,47421.2255,39681.86908,34042.33566,43963.14414,38639.87148,33369.36091,35324.08303,33023.31052
125,28198.25303,25558.92974,36131.5428,33686.02477,29341.31426,25721.99954,23580.4186,34185.82191,39578.62258,32872.78721,29138.29654,35475.68783,50705.29715,42839.14734,36670.61622,47052.81908,40016.58011,34294.1096,38143.49946,34883.97713
126,29570.81427,29037.36349,40386.4923,38172.14728,33664.73625,27206.9899,24282.33038,37998.33148,43367.51556,37645.68928,32938.19739,36905.57663,55037.48875,47225.70649,40659.97436,51436.48386,41748.49881,35666.49436,41966.32856,37689.13583
127,30734.49709,30628.02835,42162.42667,40152.56158,35263.97191,28509.71141,25025.50248,39271.72429,44378.62521,39176.56545,34297.89379,38224.96693,55609.46096,48101.9557,41849.70271,53627.93088,43146.73608,36737.77094,43890.29061,39324.76382
128,31193.29112,30300.93977,41227.42611,39698.75262,34033.64136,29937.5538,26171.09998,38447.03019,42711.54138,37682.54035,33313.23937,38661.62358,55408.56219,45982.65695,40989.72349,53776.77065,43483.4218,37361.88853,43465.32464,39843.8172
129,30366.5855,30079.91201,40777.40291,39519.40298,33064.33781,31374.35915,27429.90878,38039.55496,41875.3852,36219.05715,32811.93058,37908.64937,55332.50667,43290.85016,40826.032,54515.11065,42553.43664,36988.63893,42027.43438,40494.79096
130,28901.95864,29833.07735,40093.54555,39128.97799,32214.07522,32125.23327,28275.91277,37262.95509,41124.37682,35010.35668,32633.54337,36357.07842,54588.28522,40934.70466,40688.92541,55019.6752,40980.58113,36089.81811,40898.00497,40844.49344
131,27469.2629,29498.54137,39144.87243,38402.4266,31295.55003,31982.52229,28822.11478,35655.94719,40261.10666,33733.77574,32260.79082,34708.85986,53325.42434,38783.62405,40302.70011,54917.25552,38977.50433,35467.03344,39876.07977,41033.50005
132,26473.7696,29031.71379,38137.92621,37529.02425,30383.23722,31382.46905,29255.93864,34051.55325,39280.22751,32648.49426,31921.89524,33325.66922,51752.76469,36903.70462,39684.85976,54696.8232,37140.55578,34979.29966,39109.6495,40812.18092
133,25474.23216,28647.3753,37333.71565,36714.83489,29820.70418,30630.58936,29362.88049,32914.34691,38410.46445,32036.51102,31842.39281,32043.00433,50301.62177,35615.46351,39161.6408,54746.01298,35650.1544,34661.29782,38894.35937,40555.3265
134,24757.00244,28250.12716,36651.90436,35903.68344,29246.66387,30034.78677,29332.29734,31826.95406,37487.25449,31429.71788,31596.58015,30998.08082,48979.11023,34401.12426,38571.5343,54832.26566,34549.70962,34290.90132,38826.62799,40253.97334
135,24457.15888,27967.5705,36598.62538,35627.69344,28817.47393,29792.37627,29430.13445,31136.15884,37164.58082,30982.9582,31359.37793,30481.31985,48367.41253,33766.24837,38387.41772,55113.79714,34081.88021,34185.25308,38702.34384,40318.71777
136,24648.08784,27971.65242,37370.45833,36496.14523,28676.42283,30087.05786,29464.95189,31211.80168,37621.18227,30997.32787,31193.12529,30593.34479,49150.21232,33925.23987,38904.61658,56041.61017,34222.60716,34396.06459,38543.36052,41149.19088
137,26343.75995,29418.52497,39649.00697,38818.51635,29512.82506,31663.09466,30537.03134,32906.95232,39202.22033,32362.89392,31551.10635,32552.69389,52127.65998,35760.68231,40572.20039,57838.9743,35722.84421,35477.14944,39293.45859,42240.13442
138,29329.6229,32001.06265,42143.2205,40942.88616,31730.42818,33027.00133,32793.13598,35971.20459,40618.37185,34874.56153,33093.52191,35921.30375,55440.16011,38752.01117,41744.55406,59636.06769,37665.10452,37288.02686,40933.01411,43295.60332
139,29970.07002,32066.32859,42193.01685,40888.26517,31717.96858,32635.25041,32756.30019,36297.38034,40152.76764,35054.44894,32614.0513,36909.95003,55994.78745,39229.7301,41284.16043,59381.91468,37790.3732,37262.37765,40707.06753,42956.85129
140,30019.8692,31760.22344,41662.46188,40144.07621,31568.37957,32011.95401,31912.85557,36063.74353,39285.61516,34835.2467,31798.5979,37181.03963,55733.86819,39273.13732,40396.20301,58929.492,37489.80535,36578.86534,40100.9103,42344.95707
141,29592.81556,30740.32303,40067.71696,38603.1805,31009.92008,31175.49791,30782.88343,34868.10793,37659.87826,33803.52585,30781.14257,36812.04794,54330.84583,38478.2083,38603.18494,57944.15359,36921.36089,35402.96562,38939.48257,41175.38141
142,28416.14687,28816.13675,37566.92295,36026.64435,29780.68675,29804.66796,28839.03894,32650.14607,35052.11826,31947.28971,29372.46334,35579.52885,51814.46934,36529.51001,35900.71621,56155.32619,35772.33256,33530.22215,36970.71596,39372.48778
143,26904.31518,26795.08625,35033.80496,33451.07375,28294.42859,28251.64021,26625.60549,30312.30523,32253.15258,29948.64105,27530.13235,34124.16319,49779.36486,34589.27313,33184.83971,54688.72306,34314.16871,31444.94404,35063.47861,37659.61754
144,26107.00507,25708.33205,33648.72803,31816.00759,27194.94714,26842.03933,24909.00484,29066.34197,30766.7556,28707.1166,26028.5643,33448.21643,48462.31932,33525.09889,31351.93233,53749.1998,33025.92558,29951.41669,33961.29111,36613.2878
145,26041.00601,25343.42389,32949.25015,30975.89059,26639.23357,25914.3515,23956.67597,28874.65545,30525.99732,28300.08394,25052.85613,33421.02986,48057.41545,33214.62998,30403.58322,53282.31877,32160.06596,28888.12979,33543.40584,36066.31785
146,26447.16853,25393.10728,32688.073,30637.3718,26410.17859,25486.30169,23509.77783,28995.26157,30871.57579,28265.42254,24465.36324,33855.84883,48061.74266,33402.1872,29970.31465,53243.25635,31691.97381,28509.15606,33675.39434,35945.70864
147,27201.4169,25861.01576,32754.65693,30645.56093,26476.15264,25489.04119,23440.21923,29563.49641,31766.10306,28647.39178,24335.0256,34671.11215,48480.86668,33986.9181,29964.31956,53542.50147,31482.43173,28448.75727,34183.49239,36288.73381
148,28497.39728,26994.88334,33382.03221,31314.44522,26894.32429,25881.26032,23963.29669,30976.20558,33418.06807,29772.68697,24694.82948,36378.18857,49668.9682,35452.11128,30745.65029,54275.99066,31627.50626,29234.03298,35740.03603,37466.02734
149,31188.08262,29718.79687,35469.46686,33507.91725,27942.81834,26771.07453,25924.04112,34093.15614,36915.36788,32621.50145,25641.1784,39626.31277,52439.95034,38648.04872,33094.09733,55579.84443,32268.09504,31171.02161,38857.32614,39944.66766
150,35299.21649,34072.6805,39316.52894,37263.90061,29624.02362,28176.59671,29550.88598,39039.02891,41849.46453,37028.46604,27165.58419,44037.92873,56498.87585,43326.40064,36880.47,57198.60221,33236.48042,34165.55524,43305.29632,43601.43598
151,37005.40684,35675.70525,40545.47661,38588.60405,31079.34056,29294.78969,31246.23676,40329.24631,44285.0818,38362.96675,28506.15409,45354.32458,57238.49696,44782.04578,38111.49671,58634.58108,34334.27755,35608.37781,45204.18237,45750.89757
152,36021.35727,34525.71362,39414.70747,37585.54504,31576.81144,30048.45759,31300.3521,38282.25443,44814.2485,36848.84132,29803.72724,43966.74599,54915.79812,43709.67004,37337.59338,58792.68192,35387.75925,35841.39707,44293.17314,45855.42236
153,34575.52271,33347.32389,38970.58224,37213.39874,31161.35978,30083.90377,31940.79788,36287.05419,45843.7497,35479.87749,31041.25385,42311.07528,52254.09725,43019.0702,37088.87263,57516.1763,36224.75815,36212.98178,42613.44145,45208.9096
154,33142.09151,32330.44503,38354.90598,36671.46655,30232.81306,29568.74411,32707.84084,34678.4433,46324.68972,34298.26175,31606.84544,40430.03299,49752.76031,42573.95631,36698.00468,55275.54311,36391.59461,36721.63952,41168.62709,44440.11098
155,31945.05238,31074.97548,37311.36456,35705.3272,29190.88481,28971.27762,33270.84788,33248.43897,45969.99365,33120.914,31629.11862,38477.30987,47263.20421,41939.78325,35943.78403,52469.57468,36165.84842,36958.65003,39926.0141,43519.17028
156,30589.70274,29885.8655,36319.72445,34399.97025,28219.43895,28488.23738,33508.442,31995.7506,45292.49227,32080.30145,31326.47142,36770.27293,44996.95488,41231.3311,35153.13733,49373.68464,35910.39392,37129.56852,38904.96579,42640.25425
157,29514.18183,29069.37457,35668.08434,33219.9897,27488.01529,28027.53955,33747.87773,31308.79562,44540.66252,31518.57835,30800.57184,35553.09397,43245.5775,40858.94858,34725.54741,46429.53877,35726.6597,37400.72604,38350.51609,41869.85448
158,28707.94096,28174.97818,35177.64094,31926.99875,27064.76786,27680.51836,33603.27926,30578.95474,43667.27016,31011.69594,30455.93267,34788.18001,41878.51233,40617.1621,34312.66347,44102.58753,35382.24193,37415.01672,37862.33448,41267.55062
159,28084.5938,27704.8427,35242.74389,31151.21262,26959.21388,27475.81788,33313.39053,30207.78346,43412.33366,30698.09424,30300.86437,34398.80791,41543.23209,40917.92132,34003.43227,42671.54563,35290.91319,37255.99973,37552.10378,40999.48333
160,28083.67215,27810.33265,36099.09612,30968.22388,26885.7957,27668.76424,33062.27711,30362.18405,44549.80024,30658.76653,30235.38692,34920.96133,42540.39113,42289.99238,33974.55077,42560.07785,35677.94918,37040.10135,37664.11705,41346.04578
161,29642.4328,29407.54904,37913.02094,32022.34198,27502.93599,29373.18889,33800.71899,31583.80883,47994.42312,31573.63172,31108.17779,36996.75783,45438.29958,45782.24439,34798.7023,45022.57628,37006.1932,37675.46842,38697.21869,42806.46131
162,32888.61274,32092.82842,39484.02067,33996.9038,29554.91148,32431.00026,35361.71193,34128.56028,51668.42298,33194.61817,32848.26733,39521.19226,48586.78197,49766.89684,36981.72353,48892.78055,38085.31071,39334.73367,41170.94253,44727.24658
163,33605.00774,32382.19578,39073.26052,33750.60767,29302.36314,33076.30387,35090.82024,34281.3748,52035.75004,32849.81778,32726.9352,39596.93915,48894.15848,50888.16869,36976.80009,50367.59341,37896.02501,39036.94168,41691.93671,44865.67468
164,33813.4537,32275.9255,38388.74538,33398.74389,28572.03379,33056.94649,34330.60972,34025.19587,51700.35301,32301.01448,32144.74472,38929.35243,48415.51509,51390.59037,36594.87994,51171.69909,37102.95288,38102.85148,41976.52644,44576.4092
165,32972.02211,31127.53436,36771.86561,32733.53189,27650.91707,32572.49239,32917.874,32833.12984,50752.49688,31565.56768,31236.55851,37347.51336,46657.80418,50719.38632,35352.35489,51176.25397,35880.20509,36691.14756,41367.00382,43523.68896
166,31077.05877,29082.59758,34018.60202,31503.27561,26315.61785,31094.09126,30478.88428,30673.3489,48725.52968,30317.808,29946.70234,34714.86239,43724.60097,48687.06118,33195.88645,50491.26794,33992.68481,34494.74944,39822.672,41756.29519
167,29163.61466,26876.19281,31294.40795,29959.91224,24734.53387,29260.27459,27883.79602,28414.81006,46984.25584,28802.78947,28440.70349,32196.74549,40934.40227,46668.40729,31064.7356,49681.95426,32063.40493,32188.17615,38186.5066,40085.26504
168,28065.93709,25590.07867,29592.40207,28839.74109,23410.71041,28382.22146,25799.38777,27008.71273,45747.22497,27660.95443,27075.72839,30487.51461,39120.07564,45712.10456,29654.6579,48965.85951,30767.00713,30517.69632,37344.45764,39066.87635
169,27738.78687,25203.5616,28824.94597,28258.36617,22621.45651,28308.3085,24778.73816,26520.08901,45317.54224,27166.2227,26254.41149,29633.90897,38113.46294,45569.57443,29077.68843,48721.2509,30231.16514,29651.79276,37180.05077,38622.80686
170,27800.19038,25161.41777,28416.2307,28025.26802,22248.01651,28606.90189,24193.74207,26411.80888,45488.71098,27069.22632,25800.51057,29261.68929,37635.67969,45891.3924,28969.70466,48726.54646,30174.98405,29322.56117,37492.1672,38633.84502
171,28170.58415,25415.92266,28334.84194,28059.68894,22067.45395,29374.58177,23881.62065,26803.77602,46193.43173,27280.59683,25704.69075,29321.76242,37620.94303,46603.38032,29216.08394,49004.51008,30740.03942,29433.26741,38206.42999,39052.74382
172,29141.91661,26282.46461,28896.25649,28488.1316,22230.34839,30859.42383,24274.37682,27980.67618,47456.32883,27967.65818,25909.46338,30139.8882,38407.31954,48134.74749,30302.88776,49731.99948,32168.56298,30256.87275,39790.85448,40251.11948
173,31595.95684,28842.53427,30932.70241,29540.14934,22790.20667,34101.68867,26129.31623,30817.98354,50078.49702,29294.57692,26565.0698,32596.84344,40715.67007,51299.24483,32993.0018,50835.30209,35067.3995,32662.39521,43004.79195,42726.91038
174,35733.05938,32820.96884,34530.69335,31104.16975,23807.68082,38996.67536,29801.2697,35276.13941,54157.64367,31163.71123,27685.53467,36577.34668,44435.92346,55802.6945,37096.18794,52316.18501,39207.62656,36377.01716,47526.73856,46227.37657
175,36892.75081,34207.82474,35639.65636,32629.92373,24676.57631,40643.8339,31390.00032,36718.16595,55704.6175,32770.43163,28768.98312,37899.53421,45215.14876,56847.50243,38731.83155,53445.44469,41073.71894,37915.38133,49057.05521,48364.8112
176,34987.13274,32452.54967,34565.68315,33534.15645,25627.02873,38859.46776,31045.78306,35019.11185,54999.22612,33734.86434,29822.13309,37063.30148,43870.77119,54925.94555,37989.53581,53039.41611,40585.97354,37526.82071,47446.7848,48474.5174
177,33111.87831,30925.49752,34017.06822,33675.3274,26220.74502,37055.9302,31575.50885,33497.45956,54637.40683,33862.92659,30844.47685,36984.8537,43434.44694,53392.80504,37598.28614,51089.4357,39819.44715,37426.32617,45069.33941,47720.39393
178,31499.95252,29818.24131,33477.41299,33157.32883,26277.68679,35454.39306,32031.32134,32465.04934,53648.8252,33432.36766,31132.14572,37321.15949,43086.85594,51834.60853,37000.20397,48726.20006,39118.99291,37546.53787,43051.39536,47075.06177
179,30002.67674,28825.31465,32568.27031,31855.48546,26319.36691,33798.87478,32238.27069,31664.41061,52291.95621,32467.19979,31114.83016,37332.98086,42495.9121,50072.93809,36453.12971,46218.67967,38234.79403,37579.84836,41434.27074,46190.22281
180,28800.27786,27996.38407,31494.65803,30186.76679,26514.09707,32391.21101,32299.4728,31049.64235,50790.90367,31408.88742,31159.87727,37136.10002,41666.8201,48185.63697,35885.49519,43764.40334,37366.94861,37548.28124,40091.40679,44801.72099
181,27901.94216,27615.9909,30505.79219,28698.41206,26597.55563,31404.82046,32398.68409,30941.30673,49263.97645,30372.85042,30985.47742,36937.72958,40985.18232,46737.35316,35406.85654,41553.58318,36734.87251,37543.64994,39251.41206,43295.49152
182,27183.10684,27309.02588,29639.43721,27546.13952,26470.24677,30576.95561,32188.48916,30800.91023,47982.07608,29544.55373,30691.21862,36510.95475,40169.07239,45386.94508,34764.5215,39946.22446,36117.40406,37386.99931,38610.23599,41985.94995
183,26831.03732,27081.14638,29295.77954,27018.84284,26605.94676,29980.69707,31737.35354,30748.03545,47313.18883,29163.62488,30649.24458,36406.24479,39656.53585,45071.32839,34345.73063,38987.14205,35640.16887,37056.9526,38247.08464,41214.16297
184,26855.47524,27127.85469,29428.19381,26994.63742,26838.17792,30015.19194,31641.54988,30684.58799,47846.03189,29424.59785,30917.23403,36672.05397,39951.77688,45923.65601,34445.3546,39207.25537,35707.56148,36954.56693,38555.04482,41394.73916
185,27754.55477,27801.23766,30610.06028,28379.73802,27859.33612,31384.25305,32478.93117,31093.30639,50127.69947,31158.0158,32486.10871,37957.1255,41359.32331,48555.19129,35546.71188,41472.74733,36933.05668,37892.41332,39939.943,43214.3402
